('să', 18.6149155198142)
('eu', 11.1505781510682)
('plânge', 10.3911362639743)
('pik', 8.82692307692308)
('cot', 8.70554418621123)
('copil', 8.02888933517911)
('nani', 7.63004381237437)
('spune', 7.09851082969256)
('si', 6.99558943254929)
('ce', 6.87232029156921)
('ar', 6.51696445370078)
('clonc', 5.88461538461539)
('țață', 5.80133326225587)
('el', 5.37995895954826)
('pot', 5.34628631545383)
('avea', 5.25049534749437)
('de', 5.15598536327436)
('mai', 4.92365170928297)
('sac', 4.55048492271422)
('dar', 4.27934024270119)
('nu', 4.24434661800001)
('ți', 3.93641230374191)
('co', 3.92307692307692)
('vinator', 3.85912240184758)
('mămie', 3.83007388092134)
('așa', 3.82951543490562)
('cânt', 3.70590736219678)
('pușcă', 3.69718484974784)
('acum', 3.43102316428609)
('nimic', 3.29576561013748)
('tu', 3.21329404377923)
('dac', 3.20374249958221)
('hai', 3.16681429132093)
('face', 2.95264329522504)
('în', 2.93857215388332)
('împușcat', 2.92647177338115)
('ca', 2.91249265990579)
('bine', 2.90815381267385)
('lumină', 2.88352811161832)
('meu', 2.86697109400667)
('păsărea', 2.83556083597533)
('șchiop', 2.82403563394398)
('merge', 2.80116449710115)
('răuplatnic', 2.75779389030405)
('fi', 2.73633245997612)
('as', 2.4190605340986)
('seară', 2.41199332226668)
('bun', 2.3692768955482)
('ăst', 2.36737705941857)
('vânt', 2.3086000074745)
('pui', 2.29708865234811)
('oaie', 2.23443276000071)
('vad', 2.22789948904407)
('tină', 2.22577388495877)
('vedea', 2.18329821159898)
('odată', 2.09499851862339)
('ai', 2.06752817022668)
('ști', 1.99657343139865)
('putea', 1.96355451797255)
('top', 1.95765345765346)
('vinaț', 1.94913151364764)
('laș', 1.90729892047562)
('frumos', 1.89582238942555)
('cum', 1.88921243031956)
('amarnic', 1.88745066063784)
('împușca', 1.87294723849825)
('picior', 1.8725784933936)
('vrea', 1.86663385699759)
('cântec', 1.86128753251884)
('cel', 1.84607818950179)
('cu', 1.8396856293366)
('parcă', 1.8253847930641)
('far', 1.79381321483239)
('chema', 1.79266442064187)
('oricât', 1.78496197056772)
('drept', 1.7829083962611)
('m', 1.77492748131938)
('crede', 1.75612535038269)
('dânsul', 1.75231602538159)
('pumn', 1.71128670488029)
('mintă', 1.71097174490942)
('al', 1.70556954775753)
('împăca', 1.69780796681935)
('ațâța', 1.69541730139359)
('cat', 1.69073300086426)
('zi', 1.68738337558285)
('basm', 1.68623187773225)
('oară', 1.67300323417007)
('tot', 1.66410631629105)
('biet', 1.63339417662492)
('sărac', 1.6298320252624)
('învia', 1.62231434824289)
('joc', 1.62038981164082)
('cuvânt', 1.61978384552157)
('milă', 1.5996149975862)
('după', 1.57082711989966)
('aduce', 1.56880590349605)
('părinte', 1.54341370734952)
('da', 1.54132544953307)
('acuma', 1.51668866537601)
('că', 1.4735672334884)
('păcat', 1.46280345536373)
('uita', 1.44241870267647)
('mamă', 1.43556591898271)
('frate', 1.42641411862095)
('poveste', 1.41982910529069)
('dată', 1.40338968777807)
('drag', 1.40296475826238)
('un', 1.39728658690156)
('in', 1.37474113721333)
('gândi', 1.37236440851864)
('adormi', 1.37171993347065)
('trebui', 1.37151838850931)
('trei', 1.36975858645539)
('abia', 1.34988322828101)
('mor', 1.34319946286214)
('mult', 1.30393314011571)
('strânge', 1.29510485666426)
('trage', 1.29482965486903)
('trăi', 1.25983961984019)
('mereu', 1.23721076518878)
('mic', 1.19771129858257)
('pentru', 1.1886400312877)
('din', 1.15042892743794)
('pe', 1.13632434500869)
('când', 1.12166049839075)
('drum', 1.08597135616224)
('aicard', 0.980769230769231)
('alici', 0.980769230769231)
('cant', 0.980769230769231)
('cuciu', 0.980769230769231)
('gog', 0.980769230769231)
('jean', 0.980769230769231)
('mini', 0.980769230769231)
('pac', 0.980769230769231)
('spunind', 0.980769230769231)
('trintesc', 0.980769230769231)
('vinatoare', 0.980769230769231)
('vreunul', 0.980769230769231)
('zbârli', 0.980769230769231)
('însemnătate', 0.980769230769231)
('șchiopa', 0.979442970822281)
('scârbi', 0.979166666666667)
('gândăcel', 0.978826728826729)
('cădea', 0.978611617171258)
('buton', 0.978205128205129)
('bravo', 0.977855477855478)
('belea', 0.977140783744558)
('mihnea', 0.976296958855099)
('alt', 0.975005124116102)
('halal', 0.973076923076923)
('răzbun', 0.968185797133166)
('nicidecum', 0.966255442670537)
('ocroti', 0.966015817354324)
('ciuguli', 0.965249662618084)
('târnă', 0.960886135941758)
('înțepeni', 0.958283392168131)
('cățel', 0.954098038878349)
('deprinde', 0.950437688124253)
('nedrept', 0.949772441124557)
('vietate', 0.94810393948325)
('ramin', 0.944184563114561)
('miini', 0.943287257489592)
('amuța', 0.942207261844175)
('indura', 0.942058346839546)
('miine', 0.942049390224002)
('zahăr', 0.941926472359494)
('răutate', 0.941075940898578)
('glonț', 0.938151121817329)
('zău', 0.935271618383542)
('bunătate', 0.9327017876059)
('cert', 0.924556191639726)
('piine', 0.923304607391557)
('păsa', 0.922096342715736)
('ispravă', 0.920841939459837)
('încheia', 0.918595908589221)
('strica', 0.916890597416405)
('curăța', 0.915316679998365)
('treabă', 0.912847967745153)
('pin', 0.907111794439081)
('încălzi', 0.902390159982952)
('corn', 0.900475056188807)
('făt', 0.900078626892482)
('începe', 0.897255382236922)
('la', 0.892736047541568)
('pricină', 0.887391536547155)
('cerb', 0.886963883164733)
('voios', 0.886882793148658)
('ta', 0.881608399732392)
('degeaba', 0.879942418515124)
('omorî', 0.878654108847042)
('șină', 0.877309827829928)
('colo', 0.873529030849961)
('zână', 0.873380481585056)
('vinovat', 0.873243414657437)
('întotdeauna', 0.873221674940338)
('grabă', 0.871133793983412)
('încărca', 0.870483311898862)
('atuncea', 0.870465228054063)
('cumplit', 0.868296465645596)
('nesfârșit', 0.864488583029993)
('minciună', 0.864484895805469)
('deșt', 0.864405112287499)
('șir', 0.863850963821846)
('zăcea', 0.862200143554569)
('păzi', 0.859340444969571)
('lătra', 0.857533663185643)
('mușca', 0.856505552724625)
('sinț', 0.842233036304841)
('soră', 0.83872823188834)
('plăcea', 0.835972579350914)
('ba', 0.832421582239094)
('cineva', 0.83123296433051)
('place', 0.827564787091937)
('juca', 0.822391976252099)
('țintă', 0.82089945943506)
('leagăn', 0.819758518493834)
('faptă', 0.819296163427426)
('sufla', 0.807724490802118)
('au', 0.799815490559778)
('pricepe', 0.798239616004413)
('spată', 0.792765589226047)
('vecie', 0.786199622652076)
