('să', 129.512284574027)
('ți', 95.9053179457119)
('eu', 89.5958735647231)
('că', 66.3105255069778)
('el', 61.0724970778349)
('fi', 57.021637714341)
('de', 56.8821611045107)
('nu', 55.6481001026668)
('tu', 54.0904497369503)
('avea', 49.416426799947)
('si', 48.2577101533485)
('în', 45.4560380053826)
('mai', 41.7338097263033)
('meu', 31.8552343778519)
('ce', 31.8417506842707)
('la', 31.6921296877257)
('al', 30.3212364045782)
('car', 28.8800000122836)
('au', 28.793357660152)
('nici', 28.2407985872503)
('iubi', 27.5962490834769)
('pe', 26.7552732142955)
('dac', 25.6299399966576)
('nostru', 24.6390456978717)
('trăi', 24.5668725868838)
('vrea', 24.2662401409687)
('om', 23.6865128846127)
('cu', 23.5959678545347)
('da', 23.5052131053793)
('ști', 23.1602518042243)
('dar', 23.0426013068525)
('lume', 22.695511546368)
('și', 22.5576923076923)
('dragoste', 22.0776121150158)
('pentru', 20.999307219416)
('spune', 20.8222984337648)
('un', 20.6417336701367)
('șină', 20.6167809540033)
('cel', 20.3068600845197)
('face', 19.824890696511)
('putea', 18.8501233725364)
('ei', 18.4961754739582)
('v', 18.3467816533113)
('săra', 17.9575304241812)
('ai', 17.7807422639494)
('tot', 17.7178378381576)
('întra', 17.6393385444036)
('ar', 17.5456735291944)
('femeie', 16.9835007342784)
('numai', 16.8943255142811)
('prea', 16.7771908837981)
('deal', 16.4483024890042)
('atât', 16.2269706984595)
('at', 16.0748121530488)
('din', 16.0383326942818)
('românie', 15.8429248294541)
('tină', 15.5804171947114)
('autobuz', 15.1621049716631)
('moarte', 15.1215335182446)
('plânge', 14.937258379463)
('exista', 14.8396852595247)
('acest', 14.8390305945373)
('mult', 14.7779089213114)
('părinte', 14.6624302198204)
('mare', 14.4104929121361)
('ca', 14.3804325082848)
('bun', 14.2156613732892)
('as', 14.0305510977719)
('decât', 13.8395501351352)
('pământ', 13.7977069120629)
('mână', 13.6561646131044)
('viață', 13.4967300710538)
('rugă', 13.2657850345909)
('bătrân', 13.2195190057518)
('conduce', 13.1504185175872)
('copia', 13.1190702218528)
('după', 13.0902259991638)
('când', 12.7939400597694)
('radical', 12.75)
('frumos', 12.6388159295037)
('mintă', 12.5471261293358)
('drum', 12.4886705958657)
('ajunge', 12.353918758713)
('fără', 12.1234617649408)
('așa', 12.0356199382748)
('casă', 11.9236733683779)
('hai', 11.8755535924535)
('aici', 11.8189194432573)
('undă', 11.8006701265919)
('crede', 11.7075023358846)
('țară', 11.4565476641828)
('totuși', 11.45524965819)
('copil', 11.3742598915037)
('ochi', 11.2618397792418)
('greu', 11.0876998768585)
('nimic', 10.9858853671249)
('primăvară', 10.8971809128563)
('audio', 10.8821968617094)
('auzi', 10.8256052880812)
('mamă', 10.7667443923704)
('pot', 10.6925726309077)
('trist', 10.625224625439)
('sub', 10.466329124866)
('cum', 10.3906683667576)
('acum', 10.2930694928583)
('cât', 10.2177062243781)
('libertate', 10.034624935272)
('până', 10.0268905171866)
('vostru', 9.51418581976717)
('poezie', 9.28641283682433)
('ara', 9.18310422731193)
('popor', 9.1719961268728)
('tânăr', 8.99994762008621)
('răuplatnic', 8.96283014348816)
('fiecare', 8.95799623693424)
('trece', 8.83197599596872)
('ultim', 8.76142922006978)
('singur', 8.75506485892343)
('șofer', 8.74145299145299)
('bine', 8.72446143802156)
('veac', 8.66592311027925)
('minciună', 8.64484895805469)
('foc', 8.59144312673248)
('simț', 8.5607584286259)
('spre', 8.54916098630423)
('câș', 8.49049883302303)
('fel', 8.38818160005034)
('pace', 8.38248330592618)
('naște', 8.34214786168943)
('bât', 8.32041867029127)
('doi', 8.31073253076713)
('tară', 8.29228187634676)
('adevăr', 8.24216459196615)
('stradă', 8.22662741242403)
('mereu', 8.0418699737271)
('zi', 8.01507103401855)
('vedea', 7.85987356175635)
('nevoie', 7.83111023275216)
('cădea', 7.82889293737006)
('nume', 7.82642060610968)
('lua', 7.80469932220592)
('drept', 7.7259363837981)
('drag', 7.71630617044308)
('său', 7.68493909193265)
('sta', 7.63716490612137)
('nimeni', 7.6026167139871)
('tragedie', 7.5611718521883)
('veni', 7.56046522281942)
('os', 7.54483729375335)
('m', 7.54344179560735)
('loc', 7.45010016756706)
('ierta', 7.44040604162805)
('mei', 7.41801155840007)
('pleca', 7.38874511214452)
('pune', 7.32822467929987)
('pâine', 7.28443325806479)
('salvă', 7.23970042194834)
('încă', 7.22026361397243)
('uita', 7.21209351338235)
('lumină', 7.20882027904579)
('începe', 7.17804305789538)
