('șa', 41.5219097801328)
('in', 37.8053812733665)
('eu', 23.083653014492)
('si', 14.7618793958032)
('sinț', 13.4757285808775)
('fi', 12.2693616753768)
('el', 11.3576911368241)
('nu', 11.0824606136667)
('de', 11.060420214766)
('tu', 10.1754311386342)
('ce', 9.16309372209228)
('recunoaște', 8.61387563433269)
('spre', 7.54337734085667)
('în', 7.43826076451716)
('cel', 7.38431275800715)
('avea', 7.10361135249239)
('căca', 6.40860432775756)
('un', 5.77968542763829)
('vrea', 5.59990157099278)
('pentru', 5.54698681267592)
('din', 5.34611089809394)
('cu', 5.19911156116865)
('m', 4.88105057362828)
('nevăzut', 4.86587292712792)
('găsi', 4.67683253730044)
('dar', 4.27934024270119)
('cea', 4.2365885396444)
('chema', 4.18288364816436)
('tăcea', 4.14411542456338)
('pe', 4.13208852730432)
('iubi', 4.05827192404072)
('când', 4.03096741609174)
('christos', 3.92307692307692)
('mal', 3.91550303574529)
('pastor', 3.89119889119889)
('da', 3.85331362383268)
('glas', 3.84072843120032)
('cunoaște', 3.82623740003786)
('frăție', 3.771130365039)
('venit', 3.67792707498787)
('ți', 3.57855663976537)
('frate', 3.56603529655238)
('noapte', 3.5166277178433)
('moarte', 3.45635051845591)
('infinit', 3.42334186678747)
('străin', 3.4155436995854)
('al', 3.41113909551505)
('linge', 3.3749808401679)
('la', 3.34776017828088)
('pot', 3.34142894715864)
('pierde', 3.31683927943579)
('drum', 3.25791406848671)
('trup', 3.18899319053708)
('șină', 3.18024812588349)
('tot', 3.1324354189008)
('prin', 3.10116766505339)
('viață', 2.95240970304301)
('mincati', 2.94230769230769)
('pașcani', 2.94230769230769)
('coborit', 2.90421420684579)
('acum', 2.85918597023841)
('spune', 2.83940433187702)
('lume', 2.836938943296)
('poartă', 2.8367997346978)
('plins', 2.8320919630999)
('întoarce', 2.79023860313056)
('car', 2.76510638415481)
('intra', 2.75581439137188)
('înalt', 2.74343532454027)
('mut', 2.73978101456072)
('ca', 2.73046186866168)
('pămint', 2.71281985761888)
('timp', 2.71010480746503)
('sta', 2.69846493349622)
('far', 2.69071982224858)
('urca', 2.64933784537812)
('înțelege', 2.60413657202159)
('ades', 2.5610485734129)
('nemuri', 2.55890439037776)
('stingher', 2.51105415940767)
('strigă', 2.48371777145578)
('tărie', 2.47276505966741)
('simț', 2.4459309796074)
('alt', 2.43751281029025)
('acasă', 2.40672616572207)
('lua', 2.40144594529413)
('iar', 2.40006127807577)
('ști', 2.39588811767838)
('veni', 2.391575733749)
('îndrepta', 2.35374385056219)
('cală', 2.271794580526)
('închina', 2.24518934625075)
('cruce', 2.22090160746441)
('plin', 2.19051512194544)
('loc', 2.1286000478763)
('astăzi', 2.12780102759209)
('bea', 2.12143083211477)
('pestă', 2.10762147947273)
('după', 2.09443615986622)
('căuta', 2.03259368647411)
('taină', 2.01975852134822)
('au', 1.99953872639944)
('frint', 1.96153846153846)
('suflet', 1.95956900897912)
('cădea', 1.95722323434252)
('același', 1.95301707327435)
('privi', 1.93993943577242)
('cer', 1.93860886149345)
('vremelnicie', 1.93730242360379)
('liman', 1.93532192366361)
('flamind', 1.93513203214696)
('pling', 1.92815674891147)
('lumină', 1.92235207441221)
('roadă', 1.92205888347514)
('meu', 1.91131406267111)
('strimt', 1.91053901588026)
('sărăci', 1.9079786218744)
('curind', 1.9006516316245)
('fugă', 1.89851844355936)
('stinca', 1.89712804623726)
('gindul', 1.89541494038548)
('trăi', 1.88975942976029)
('împrumut', 1.88736979776612)
('biruință', 1.86480950244993)
('fur', 1.85925470301629)
('necuprins', 1.85889902911588)
('paznic', 1.85448150264059)
('cit', 1.8497365444018)
('birui', 1.84052483444476)
('opri', 1.83856249112056)
('bob', 1.83769467964131)
('vint', 1.8339441153553)
('pune', 1.83205616982497)
('pierzare', 1.82722994878226)
('domnie', 1.82580210501778)
('stoarce', 1.82260628946202)
('isus', 1.82248498632144)
('câș', 1.81939260707636)
('lacrimă', 1.80189562515702)
('plinge', 1.80149047670288)
('tină', 1.78061910796701)
('divin', 1.77123241181464)
('trece', 1.76639519919374)
('fa', 1.76186207262521)
('sol', 1.73878339502015)
('cela', 1.73748677268937)
('miel', 1.73286615481071)
('templu', 1.73269878025723)
('omeni', 1.72404036121397)
('păzi', 1.71868088993914)
('strecura', 1.70375459874904)
('fin', 1.69883052856497)
('sus', 1.69268316879141)
('face', 1.6872247401286)
('merge', 1.68069869826069)
('împărți', 1.65250342430845)
('înspre', 1.65176737098701)
('ascunde', 1.65013009092926)
('necunoscut', 1.64958024476423)
('mai', 1.64121723642766)
('par', 1.61271878384704)
('clopot', 1.59543731969958)
('veșnicie', 1.58992552733484)
('altfel', 1.58063891679056)
('departe', 1.57815327119125)
('suspin', 1.5736657794592)
('durea', 1.57294360324447)
