('dezobișnui', 1033.64225025123)
('nichita', 527.968296331449)
('căprui', 516.821125125613)
('alifantis', 457.18416775859)
('nicu', 343.189083286319)
('leoaică', 310.092675075368)
('stern', 310.092675075368)
('aniversa', 281.583091376749)
('sprânceană', 272.075795054296)
('mârâi', 234.652576147234)
('baracă', 206.728450050245)
('cablu', 206.728450050245)
('catren', 206.728450050245)
('cerește', 206.728450050245)
('fertilitate', 206.728450050245)
('instabil', 206.728450050245)
('lichea', 206.728450050245)
('lătrător', 206.728450050245)
('mineră', 206.728450050245)
('neobișnuit', 206.728450050245)
('pălmi', 206.728450050245)
('schelărie', 206.728450050245)
('treișpe', 206.728450050245)
('vulturoaică', 206.728450050245)
('încetini', 206.728450050245)
('cunoștință', 187.722060917831)
('relief', 187.722060917805)
('genere', 178.27783958684)
('audio', 177.551766165656)
('secund', 158.713779317666)
('numărătoare', 140.791545688374)
('violent', 140.791545688359)
('dovedi', 140.791545688357)
('melodic', 140.791545688354)
('decapita', 140.791545688344)
('verb', 140.791545688336)
('acru', 139.523153384891)
('vocal', 139.523153384891)
('să', 115.833695045703)
('cub', 113.250116774308)
('deltă', 103.466445863218)
('abisele', 103.364225025123)
('abstrage', 103.364225025123)
('abundent', 103.364225025123)
('aceaia', 103.364225025123)
('adecva', 103.364225025123)
('adversitate', 103.364225025123)
('aievia', 103.364225025123)
('albitură', 103.364225025123)
('alcalin', 103.364225025123)
('alighieri', 103.364225025123)
('alămiu', 103.364225025123)
('amintirele', 103.364225025123)
('ancet', 103.364225025123)
('anevoios', 103.364225025123)
('anunț', 103.364225025123)
('arabil', 103.364225025123)
('arlechin', 103.364225025123)
('arămiu', 103.364225025123)
('astragal', 103.364225025123)
('aterizate', 103.364225025123)
('bel', 103.364225025123)
('beșteleală', 103.364225025123)
('bidinea', 103.364225025123)
('bistro', 103.364225025123)
('bol', 103.364225025123)
('bolnăvi', 103.364225025123)
('briză', 103.364225025123)
('bășică', 103.364225025123)
('carutii', 103.364225025123)
('cataramă', 103.364225025123)
('chihotind', 103.364225025123)
('chimeni', 103.364225025123)
('ciocăni', 103.364225025123)
('circonvolutiunilor', 103.364225025123)
('cirpesc', 103.364225025123)
('ciudos', 103.364225025123)
('clei', 103.364225025123)
('cling', 103.364225025123)
('clorofilă', 103.364225025123)
('clăti', 103.364225025123)
('coagula', 103.364225025123)
('cocoța', 103.364225025123)
('colan', 103.364225025123)
('confesiune', 103.364225025123)
('conjura', 103.364225025123)
('conopidă', 103.364225025123)
('creirul', 103.364225025123)
('crenge', 103.364225025123)
('cresta', 103.364225025123)
('cresut', 103.364225025123)
('crezare', 103.364225025123)
('cristaliza', 103.364225025123)
('curvă', 103.364225025123)
('cuvantule', 103.364225025123)
('cvadrigă', 103.364225025123)
('dang', 103.364225025123)
('dasi', 103.364225025123)
('decebalus', 103.364225025123)
('defect', 103.364225025123)
('deflora', 103.364225025123)
('descumpăni', 103.364225025123)
('dezarma', 103.364225025123)
('dezbăta', 103.364225025123)
('deznoda', 103.364225025123)
('dezordonat', 103.364225025123)
('dinapoia', 103.364225025123)
('dinlauntrul', 103.364225025123)
('do', 103.364225025123)
('duhoare', 103.364225025123)
('eheu', 103.364225025123)
('elf', 103.364225025123)
('etcaetera', 103.364225025123)
('eufrat', 103.364225025123)
('expansiune', 103.364225025123)
('feșnic', 103.364225025123)
('fierăstrău', 103.364225025123)
('fieșcare', 103.364225025123)
('flamandule', 103.364225025123)
('flamă', 103.364225025123)
('forfoti', 103.364225025123)
('forfotă', 103.364225025123)
('franghiuei', 103.364225025123)
('fugitiv', 103.364225025123)
('fundal', 103.364225025123)
('fundament', 103.364225025123)
('galbenule', 103.364225025123)
('galic', 103.364225025123)
('grec', 103.364225025123)
('grăpiș', 103.364225025123)
('hera', 103.364225025123)
('inapt', 103.364225025123)
('incest', 103.364225025123)
('inegresc', 103.364225025123)
('infantă', 103.364225025123)
('infasuat', 103.364225025123)
('insatat', 103.364225025123)
('insetatule', 103.364225025123)
('insolație', 103.364225025123)
('inspirație', 103.364225025123)
('intarzai', 103.364225025123)
('intoasra', 103.364225025123)
('inverzia', 103.364225025123)
('istovitor', 103.364225025123)
('iz', 103.364225025123)
('jegos', 103.364225025123)
('jigodie', 103.364225025123)
('jupiter', 103.364225025123)
('lipasita', 103.364225025123)
('lorelei', 103.364225025123)
('lucinda', 103.364225025123)
('lupule', 103.364225025123)
('lycurg', 103.364225025123)
('macara', 103.364225025123)
('maramureș', 103.364225025123)
('mediteran', 103.364225025123)
('modru', 103.364225025123)
('monstruos', 103.364225025123)
('morișcă', 103.364225025123)
('mov', 103.364225025123)
('mușcător', 103.364225025123)
('măna', 103.364225025123)
('mărfar', 103.364225025123)
('nadă', 103.364225025123)
('ncetind', 103.364225025123)
('neanjugat', 103.364225025123)
('neanseuat', 103.364225025123)
('neantregi', 103.364225025123)
('neanvinsa', 103.364225025123)
('neavand', 103.364225025123)
('nechezind', 103.364225025123)
('nedeschisa', 103.364225025123)
('nedespicat', 103.364225025123)
('neinventat', 103.364225025123)
('neinventatilor', 103.364225025123)
('neluminat', 103.364225025123)
('neoglindito', 103.364225025123)
('nepotcovit', 103.364225025123)
('nerepetate', 103.364225025123)
('nestabil', 103.364225025123)
('neud', 103.364225025123)
('neînarmat', 103.364225025123)
('nicviodata', 103.364225025123)
('nostrii', 103.364225025123)
('npunga', 103.364225025123)
('ntrors', 103.364225025123)
