('ți', 81.5910913866504)
('el', 60.0762083816223)
('să', 57.8250567211251)
('de', 53.3062357719171)
('eu', 47.3410510975174)
('în', 45.6396987650003)
('al', 43.0182541489954)
('dulce', 37.1256886514013)
('zice', 35.9666291210824)
('si', 31.5987217588879)
('la', 30.1298416045279)
('tu', 29.9907444086061)
('fi', 28.246012490076)
('pe', 27.5816909197563)
('soare', 27.487131041609)
('ce', 26.8020491371199)
('ț', 25.0989660020448)
('cu', 25.0357218253198)
('că', 24.5594538914733)
('floare', 23.0820371543232)
('șină', 22.8100555235781)
('avea', 21.9285393924765)
('lume', 21.8849575625691)
('feric', 21.3479703115213)
('mândru', 21.0924862426595)
('meu', 20.3873500018252)
('zi', 19.8267546630985)
('voinic', 19.4562465041796)
('drag', 17.5370594782797)
('căci', 17.2139062474868)
('ochi', 17.1013122573672)
('un', 16.8944650961735)
('lumină', 16.8205806511069)
('zbura', 16.6652476724756)
('mult', 16.5164864414657)
('mal', 16.4451127501302)
('noapte', 16.2644031950252)
('ai', 16.1267197277681)
('lung', 15.9147821849157)
('ah', 15.8560751763255)
('car', 15.6689361768773)
('as', 15.4819874182311)
('iubi', 15.4214333113547)
('lia', 15.4203935599284)
('da', 15.4132544953307)
('nu', 15.3268072316667)
('radă', 15.3046630670256)
('ca', 15.2905864645054)
('sân', 15.0937986757735)
('copilă', 14.995566955256)
('luptă', 14.7766731748744)
('nici', 14.772110030254)
('cel', 14.7686255160143)
('viață', 14.762048515215)
('iată', 14.5623681259701)
('frumos', 14.5346383189292)
('dar', 14.4839208214502)
('inimă', 14.1429800530038)
('din', 13.8051471292552)
('săruta', 13.7526625443423)
('mare', 13.7402374278507)
('plânge', 13.6383663464663)
('oaie', 13.4065965600042)
('fată', 13.3282696828729)
('fugă', 13.2896291049155)
('privi', 13.0945911914638)
('trei', 13.0127065713262)
('fâță', 13.0113728582409)
('cal', 12.9533109996431)
('duce', 12.6445821764022)
('acum', 12.580418269049)
('român', 12.5387748950541)
('voios', 12.4163591040812)
('falnic', 12.2971272920824)
('sub', 12.2865602770166)
('lin', 11.9745584814144)
('codru', 11.8954013012024)
('undă', 11.8006701265919)
('pământ', 11.7536021843499)
('câmp', 11.6913393659135)
('foc', 11.6598156719941)
('tină', 11.5740242017856)
('cânta', 11.5534344402654)
('scump', 11.3950609262142)
('veda', 11.1934259543937)
('horă', 11.1337837546593)
('cea', 11.1210449165665)
('vecinic', 11.0802599424526)
('face', 10.9669608108359)
('trece', 10.9516502350012)
('cală', 10.7910242574985)
('mai', 10.7851418393817)
('tot', 10.7677467524715)
('cât', 10.728591535597)
('zâmbi', 10.4471651703856)
('când', 10.3753596101144)
('viteaz', 10.3114922660206)
('urmă', 10.1090222088389)
('mână', 10.0936868879467)
('lăsa', 9.99030243957746)
('jale', 9.95596722059377)
('moarte', 9.93700774056075)
('duios', 9.93308835552362)
('frunte', 9.76502594241279)
('apă', 9.68560965770639)
('aice', 9.62352793786018)
('ar', 9.52479420156268)
('merge', 9.52395929014393)
('zmeu', 9.39467479745293)
('depărta', 9.37075380432486)
('frate', 9.27169177103619)
('vânt', 9.234400029898)
('val', 9.22451355536215)
('pune', 9.16028084912484)
('stejar', 9.15300105440832)
('domn', 9.12941120779958)
('pân', 9.1073210430109)
('urgie', 9.07470019124182)
('tară', 8.98330536604232)
('doi', 8.90435628296478)
('laș', 8.90072829555288)
('zbor', 8.87497048563741)
('sergent', 8.82692307692308)
('răpi', 8.79756606321276)
('acel', 8.7894589871074)
('înalt', 8.77899303852886)
('gând', 8.72847786576411)
('fără', 8.71373814355122)
