('să', 6.33699251738357)
('mut', 6.16450728276163)
('eu', 4.89060445222287)
('operă', 4.80414164014605)
('telefon', 4.69208696588658)
('posibil', 4.66200403398933)
('al', 4.54818546068674)
('oră', 4.19359442198659)
('si', 4.14992593456314)
('stradă', 4.11331370621201)
('de', 3.99173060382531)
('dragoste', 3.6796020191693)
('iubi', 3.65244473163665)
('chiar', 3.54835427212852)
('eră', 3.47171793524627)
('moarte', 3.45635051845591)
('el', 3.38738156712298)
('acela', 3.32306505828297)
('prea', 3.22638286226887)
('magie', 2.8785069701711)
('desăvârși', 2.85977368561096)
('bea', 2.82857444281969)
('avea', 2.77967400749702)
('șină', 2.74159321196852)
('artă', 2.71395759903441)
('par', 2.68786463974507)
('în', 2.66308101445676)
('noapte', 2.63747078838247)
('mult', 2.60786628023143)
('simplu', 2.60339821439072)
('său', 2.56164636397755)
('număr', 2.44138058520616)
('nu', 2.35797034333334)
('exista', 2.34310819887233)
('crede', 2.34150046717692)
('fi', 2.29498851481868)
('întra', 2.20491731805045)
('iată', 2.18435521889551)
('doar', 2.1217925521929)
('mai', 2.11013644683556)
('încerca', 2.08389112553213)
('schimba', 2.06819156923944)
('in', 2.06211170581999)
('ce', 2.06169608747076)
('putea', 1.96355451797255)
('elementar', 1.96153846153846)
('prăpăstios', 1.96153846153846)
('desuet', 1.95793269230769)
('romantism', 1.95793269230769)
('strofă', 1.9512240586554)
('patefon', 1.95)
('scârții', 1.94506443470174)
('țiui', 1.93667222019045)
('glas', 1.92036421560016)
('meu', 1.91131406267111)
('altul', 1.89820507353603)
('distant', 1.88791614017896)
('renunța', 1.85818704352926)
('ispită', 1.84666424509204)
('abis', 1.83183435827838)
('ți', 1.78927831988269)
('sens', 1.78556695018849)
('m', 1.77492748131938)
('închide', 1.77290258360013)
('suferi', 1.76251034939155)
('îngropa', 1.75596982196437)
('deci', 1.75213430492948)
('decât', 1.7299437668919)
('poezie', 1.68843869760442)
('viață', 1.68709125888172)
('oară', 1.67300323417007)
('vers', 1.66964802761438)
('intra', 1.65348863482313)
('pahar', 1.65096996292962)
('dar', 1.64590009334661)
('prieten', 1.64446559467574)
('destin', 1.63029258090471)
('învia', 1.62231434824289)
('un', 1.5878256669336)
('învinge', 1.56353071172077)
('fâță', 1.56136474298891)
('despre', 1.54708792181939)
('car', 1.53617021341934)
('acest', 1.53507213046937)
('om', 1.4804070552883)
('tot', 1.46832910260975)
('ultim', 1.46023820334496)
('săruta', 1.44764868887813)
('despărți', 1.43844179117873)
('buză', 1.43507209273083)
('fir', 1.39423947990098)
('trebui', 1.37151838850931)
('ca', 1.36523093433084)
('căuta', 1.35506245764941)
('mare', 1.3405109685708)
('tu', 1.33887251824135)
('mur', 1.3140336209537)
('vorbă', 1.31005351300043)
('cartă', 1.30893148978209)
('frunte', 1.30200345898837)
('cunoaște', 1.27541246667929)
('frumos', 1.26388159295037)
('ei', 1.26110287322442)
('dintru', 1.22862130955833)
('venit', 1.22597569166262)
('lume', 1.21583097569828)
('au', 1.19972323583967)
('mână', 1.18749257505255)
('fără', 1.1365745404632)
('pe', 1.13632434500869)
('poartă', 1.13471989387912)
('deschide', 1.13406604948712)
('la', 1.11592005942696)
('simți', 1.09947946309478)
('dac', 1.0679141665274)
('numai', 1.02389851601703)
('urmă', 1.01090222088389)
('ar', 1.00260991595397)
('auzi', 0.984145935280112)
('adreasă', 0.980769230769231)
('arsenal', 0.980769230769231)
('arucasem', 0.980769230769231)
('boarfă', 0.980769230769231)
('canțonetă', 0.980769230769231)
('catastrofă', 0.980769230769231)
('cinema', 0.980769230769231)
('grilaj', 0.980769230769231)
('grăsime', 0.980769230769231)
('instinctiv', 0.980769230769231)
('inviatie', 0.980769230769231)
('invitație', 0.980769230769231)
('lucrururilor', 0.980769230769231)
('metagalaxie', 0.980769230769231)
('nebarbateste', 0.980769230769231)
('necruțător', 0.980769230769231)
('nehotararile', 0.980769230769231)
('neputiincioasa', 0.980769230769231)
('oriental', 0.980769230769231)
('periferic', 0.980769230769231)
('pronunța', 0.980769230769231)
('propia', 0.980769230769231)
('prăfos', 0.980769230769231)
('pueril', 0.980769230769231)
('putam', 0.980769230769231)
('supranatural', 0.980769230769231)
('tacera', 0.980769230769231)
('tenebros', 0.980769230769231)
('tentație', 0.980769230769231)
('poșircă', 0.979962345346961)
('mijloci', 0.979791395045632)
('readuce', 0.979579698651864)
('crâșmă', 0.97937905468026)
('lămâiță', 0.979188619599578)
('mâzgăli', 0.979188619599578)
('reconstitui', 0.979188619599578)
('zarzăr', 0.979188619599578)
('parodia', 0.978506787330317)
('mahala', 0.978039022008146)
('căsătorie', 0.977047146401985)
('ciclu', 0.976495726495726)
('argument', 0.976383591326675)
('distila', 0.976331360946746)
('fărâmă', 0.976302729528536)
('alinia', 0.975752508361204)
('camion', 0.975752508361204)
('cârciumar', 0.975123736852959)
('alt', 0.975005124116102)
('miraculos', 0.975)
('patrulea', 0.974157543011517)
