('si', 23.773147139426)
('de', 19.1270424766629)
('în', 18.7333974810062)
('el', 17.2357944444787)
('acesta', 16.9470622013023)
('cu', 14.5575123712722)
('surâde', 13.9779597777647)
('al', 13.265540927003)
('chip', 12.4207899972378)
('meu', 11.7864367198052)
('oglindă', 11.1980261482029)
('un', 10.6701884817938)
('iluzie', 10.4317734945624)
('poem', 10.3455857244546)
('trup', 10.2047782097187)
('vis', 9.60194895045057)
('șină', 9.21175319221424)
('fi', 9.09168527024322)
('car', 8.90978723783217)
('pe', 8.88399033370429)
('copilărie', 8.67157926919956)
('nostru', 8.57010285143365)
('neant', 8.1773746108699)
('când', 8.13203861333291)
('ca', 8.00935481474093)
('formă', 7.73108590513821)
('tristețe', 7.25755314737346)
('tăcea', 7.25220199298591)
('atât', 7.2119869770931)
('din', 7.17326272402478)
('corp', 6.90515159252275)
('culoar', 6.88109467659435)
('realitate', 6.51865457372788)
('sunet', 6.18973771216454)
('dimineață', 6.17029096494804)
('încet', 6.09118818796175)
('spaimă', 6.00655855660547)
('timp', 5.96223057642307)
('reculege', 5.88461538461539)
('viitor', 5.6640879534864)
('ilumina', 5.63685087475701)
('lângă', 5.45819930150629)
('aer', 5.43215611964917)
('nimeni', 5.2633500327603)
('cartă', 5.23572595912835)
('sta', 5.19327213616253)
('rană', 5.06661594970503)
('dintru', 4.91448523823333)
('vai', 4.90856007067555)
('nesupus', 4.90384615384616)
('cuvânt', 4.8593515365647)
('privi', 4.84984858943105)
('fiecare', 4.82353643527228)
('tot', 4.79654173519184)
('aminti', 4.79507946367997)
('mut', 4.79461677548127)
('râu', 4.76663207738256)
('fragil', 4.76174334285066)
('mincinos', 4.74675781137922)
('labirint', 4.72071662122979)
('eu', 4.69498027413396)
('delicat', 4.6255315036722)
('tandru', 4.5756212539499)
('sărut', 4.4026721492022)
('colț', 4.37238495265512)
('mereu', 4.33023767816074)
('niște', 4.23816808121248)
('destin', 4.07573145226177)
('prin', 4.02313643033953)
('nu', 4.00854958366668)
('cină', 3.99577254290169)
('val', 3.95336295229807)
('anatomie', 3.92307692307692)
('pestă', 3.87802352222981)
('timpan', 3.87684471725219)
('neauzit', 3.84701815038894)
('umăr', 3.83292186590104)
('pleoapă', 3.83236484755622)
('toamnă', 3.82924497977694)
('drum', 3.80089974656783)
('orologiu', 3.7986906710311)
('ei', 3.78330861967326)
('os', 3.77241864687667)
('iar', 3.7600960023187)
('doar', 3.71313696633757)
('veni', 3.70308500709523)
('memorie', 3.68151089481688)
('lume', 3.64749292709485)
('sub', 3.64046230430122)
('rouă', 3.60492346811159)
('buză', 3.58768023182709)
('demult', 3.50728561822264)
('străveziu', 3.50103963721621)
('sânge', 3.4914980229135)
('contur', 3.47084938424254)
('răsfrânge', 3.46725695521559)
('melancolie', 3.4399268214848)
('mască', 3.43146875422215)
('zilnic', 3.42160735360265)
('gest', 3.33874702544146)
('pasăre', 3.32793736756356)
('tinerețe', 3.30129240904041)
('ascunde', 3.30026018185851)
('cer', 3.25186002573096)
('zbor', 3.16963231629908)
('cârn', 3.14212096507958)
('cuminte', 3.1129251667955)
('acest', 3.07014426093874)
('suflet', 3.06999144740062)
('lucru', 3.03471896602414)
('alb', 2.97068584536406)
('zi', 2.95292090726999)
('nedomolit', 2.94230769230769)
('ocazie', 2.94230769230769)
('încercăna', 2.94230769230769)
('melodios', 2.93114143920595)
('sentință', 2.92194570135747)
('enigmatic', 2.91953441295547)
('nerușinat', 2.90495296070836)
('perfecțiune', 2.9020572450805)
('bibliotecă', 2.89651773981603)
('arhitectură', 2.87861808762248)
('lună', 2.85447303394767)
('mecanic', 2.84680957604082)
('susura', 2.84403117475605)
('tainic', 2.84069513343948)
('rid', 2.81765700838359)
('dor', 2.81027788182318)
('amurg', 2.80212605380847)
('fotografia', 2.78607128699219)
('arcui', 2.78288597227019)
('corabie', 2.77890980851784)
('învăța', 2.77609683252338)
('duminică', 2.77419078420281)
('încolăci', 2.74918431241494)
('vâna', 2.71202663854082)
('neliniște', 2.70340101419478)
('suav', 2.68813463351601)
('agonie', 2.63316687062675)
('rostogoli', 2.62572491429693)
('domol', 2.61100750400377)
('înțelege', 2.60413657202159)
('propriu', 2.60077842236602)
('iarbă', 2.58590752275515)
('înflori', 2.57685192012125)
('umbră', 2.54556196997278)
('viață', 2.53063688832258)
('undă', 2.52871502712683)
('ce', 2.51985077357538)
('însera', 2.51671349374015)
('ar', 2.50652478988492)
('necunoscut', 2.47437036714634)
('secret', 2.47370527024117)
('trece', 2.47295327887124)
('auzi', 2.46036483820028)
('clar', 2.44956059988353)
('zdreanță', 2.41325291686025)
('uita', 2.40403117112745)
('lumină', 2.40294009301526)
('nou', 2.37659926216914)
('să', 2.37637219401884)
('cetate', 2.3506277362415)
('ființă', 2.34946667171377)
('mare', 2.34589419499889)
('acum', 2.28734877619073)
('vrea', 2.23996062839711)
('vreun', 2.23861052544388)
('trezi', 2.22525124218993)
('dragoste', 2.20776121150158)
('cum', 2.20408116870616)
('mult', 2.17322190019285)
('mai', 2.11013644683556)
('dată', 2.10508453166711)
('precum', 2.09585708923079)
('fâță', 2.08181965731854)
('fum', 2.03570166175454)
('căuta', 2.03259368647411)
('abia', 2.02482484242152)
('miră', 2.00868282913519)
('floare', 2.00713366559332)
('îmbrăca', 2.00637599921179)
('visa', 2.00132030088628)
('somn', 1.97563186200407)
('unu', 1.97321525563267)
('aștepta', 1.96551489227063)
('amaneta', 1.96153846153846)
('caligrafic', 1.96153846153846)
('citeț', 1.96153846153846)
('cochilie', 1.96153846153846)
('dală', 1.96153846153846)
('deziluzie', 1.96153846153846)
('grimă', 1.96153846153846)
('indescifrabil', 1.96153846153846)
('iriza', 1.96153846153846)
('nesperat', 1.96153846153846)
('neînduplecat', 1.96153846153846)
('semnătură', 1.96153846153846)
('tic', 1.96153846153846)
('zarvă', 1.96153846153846)
('jur', 1.95352381829488)
('ascultător', 1.94895104895105)
('îndărătul', 1.94668207329152)
('munte', 1.94058000796735)
('netraite', 1.93920595533499)
('capitel', 1.93698854337152)
('descompune', 1.93558947579835)
('trudnic', 1.93478260869565)
('vertebră', 1.93173580346355)
('limfă', 1.9314381270903)
